Date,Open,High,Low,Close,Adj Close,Volume
2020-06-24,12482.000000,12650.000000,12246.000000,12420.000000,11653.659180,78694
2020-06-25,12297.000000,12457.000000,11969.000000,12132.000000,11383.429688,282165
2020-06-26,12231.000000,12729.000000,11869.000000,12502.000000,11730.599609,343662
2020-06-29,12576.000000,12607.000000,12373.000000,12374.000000,11610.498047,229295
2020-06-30,12373.000000,12541.000000,12151.000000,12200.000000,11447.234375,229636
2020-07-01,12000.000000,12377.000000,12006.000000,12236.000000,11481.012695,201670
2020-07-02,12320.000000,12603.000000,12388.000000,12500.000000,11728.723633,126832
2020-07-03,12645.000000,12693.000000,12480.000000,12500.000000,11728.723633,119953
2020-07-06,12600.000000,12652.000000,12238.000000,12478.000000,11708.081055,47162
2020-07-07,12228.000000,12332.000000,12172.000000,12234.000000,11479.135742,44899
2020-07-08,12161.000000,12407.000000,12071.000000,12071.000000,11326.193359,219223
2020-07-09,12058.000000,12255.000000,12089.000000,12167.000000,11416.270508,96837
2020-07-10,12076.000000,12076.000000,11819.000000,11965.000000,11226.734375,391878
2020-07-13,11852.000000,12050.000000,11797.000000,11954.000000,11216.413086,187655
2020-07-14,11954.000000,12003.000000,11612.000000,11669.000000,10948.998047,195285
2020-07-15,11999.000000,11999.000000,11384.000000,11452.000000,10745.386719,187375
2020-07-16,11401.000000,11741.000000,11304.000000,11587.000000,10872.057617,371457
2020-07-17,11706.000000,11747.000000,11406.000000,11406.000000,10702.225586,88840
2020-07-20,11406.000000,11495.000000,11110.000000,11110.000000,10424.489258,211287
2020-07-21,11197.000000,11497.000000,11129.000000,11355.000000,10654.372070,718840
2020-07-22,11775.000000,11940.000000,11450.000000,11940.000000,11203.276367,109239
2020-07-23,11950.000000,11879.000000,11516.000000,11615.000000,10898.330078,50866
2020-07-24,11763.000000,11763.000000,11470.000000,11500.000000,10790.425781,418080
2020-07-27,11750.000000,11578.000000,11462.000000,11500.000000,10790.425781,308283
2020-07-28,11566.000000,11644.000000,11467.000000,11550.000000,10837.340820,133127
2020-07-29,11550.000000,11706.000000,11294.000000,11531.000000,10819.512695,196927
2020-07-30,11260.000000,11548.000000,11121.000000,11510.000000,10799.808594,221743
2020-07-31,11261.000000,11665.000000,11167.000000,11600.000000,10884.254883,841712
2020-08-03,11361.000000,11765.000000,11352.000000,11673.000000,10952.750977,362672
2020-08-04,11800.000000,11848.000000,11521.000000,11590.000000,10874.872070,131802
2020-08-05,11682.000000,12242.000000,11557.000000,12171.000000,11420.023438,298000
2020-08-06,12200.000000,12358.000000,11723.000000,11812.000000,11083.174805,300558
2020-08-07,11870.000000,12063.000000,11731.000000,11801.000000,11072.853516,223220
2020-08-11,11836.000000,11947.000000,11815.000000,11831.000000,11101.001953,79353
2020-08-12,11812.000000,11946.000000,11812.000000,11879.000000,11146.040039,999568
2020-08-13,11990.000000,12077.000000,11871.000000,12014.000000,11272.710938,443044
2020-08-14,12083.000000,12394.000000,12029.000000,12100.000000,11353.404297,229451
2020-08-17,12285.000000,12367.000000,11582.000000,11681.000000,10960.257813,375109
2020-08-18,11406.000000,11979.000000,11405.000000,11900.000000,11165.744141,1234074
2020-08-19,11541.000000,12184.000000,11541.000000,11956.000000,11218.289063,326284
2020-08-20,12190.000000,12330.000000,11938.000000,12199.000000,11446.295898,242565
2020-08-21,12500.000000,12725.000000,12250.000000,12701.000000,11917.321289,162616
2020-08-24,12546.000000,12738.000000,12533.000000,12659.000000,11877.913086,112617
2020-08-25,13000.000000,12825.000000,12410.000000,12528.000000,11754.996094,96736
2020-08-26,12789.000000,12790.000000,12428.000000,12517.000000,11744.674805,88482
2020-08-27,12355.000000,12483.000000,12007.000000,12036.000000,11293.353516,179082
2020-08-28,12006.000000,12140.000000,11970.000000,12059.000000,11314.933594,207487
2020-08-31,12059.000000,12054.000000,11792.000000,11860.000000,11128.212891,277580
2020-09-01,11857.000000,12021.000000,11828.000000,11910.000000,11175.127930,298825
2020-09-02,12400.000000,12081.000000,11894.000000,11900.000000,11165.744141,451614
2020-09-03,11848.000000,11907.000000,11610.000000,11705.000000,10982.776367,108761
2020-09-04,12039.000000,11965.000000,11580.000000,11600.000000,10884.254883,767550
2020-09-07,11899.000000,11900.000000,11432.000000,11624.000000,10906.774414,420000
2020-09-08,11976.000000,11968.000000,11607.000000,11634.000000,10916.157227,362224
2020-09-09,11676.000000,11904.000000,11531.000000,11881.000000,11147.916992,234647
2020-09-10,11641.000000,12171.000000,11654.000000,12000.000000,11259.574219,222338
2020-09-11,12241.000000,12229.000000,11919.000000,12175.000000,11423.776367,172637
2020-09-14,12174.000000,12321.000000,12104.000000,12156.000000,11405.949219,94736
2020-09-15,11703.000000,12092.000000,11703.000000,11912.000000,11177.003906,69251
2020-09-16,11701.000000,11953.000000,11701.000000,11895.000000,11161.052734,1224289
2020-09-17,11882.000000,12005.000000,11775.000000,11940.000000,11203.276367,83756
2020-09-18,11873.000000,11952.000000,11840.000000,11905.000000,11170.436523,143717
2020-09-21,11900.000000,11900.000000,11487.000000,11621.000000,10903.959961,98177
2020-09-22,11686.000000,11850.000000,11519.000000,11658.000000,10938.676758,107381
2020-09-23,11775.000000,11775.000000,11410.000000,11621.000000,10903.959961,118752
2020-09-25,11350.000000,11596.000000,11395.000000,11436.000000,10730.374023,83939
2020-09-28,11191.000000,11969.000000,11188.000000,11942.000000,11205.153320,239181
2020-09-29,11551.000000,11928.000000,11497.000000,11581.000000,10866.427734,71611
2020-09-30,11797.000000,11797.000000,11482.000000,11725.000000,11001.542969,109867
2020-10-01,11460.000000,11800.000000,10895.000000,11783.000000,11055.963867,154981
2020-10-02,11481.000000,11929.000000,11669.000000,11826.000000,11096.310547,72358
2020-10-05,11714.000000,11846.000000,11661.000000,11729.000000,11005.295898,100113
2020-10-06,11460.000000,11856.000000,11314.000000,11606.000000,10889.884766,191048
2020-10-07,11500.000000,11599.000000,11510.000000,11599.000000,10883.317383,39854
2020-10-08,11550.000000,11683.000000,11544.000000,11620.000000,10903.021484,24952
2020-10-09,11600.000000,11639.000000,11560.000000,11600.000000,10884.254883,133153
2020-10-12,11330.000000,11785.000000,11102.000000,11649.000000,10930.231445,61043
2020-10-13,11789.000000,11789.000000,11424.000000,11438.000000,10732.250977,85376
2020-10-14,11151.000000,11490.000000,11201.000000,11460.000000,10752.893555,240943
2020-10-15,11620.000000,11620.000000,11422.000000,11550.000000,10837.340820,61379
2020-10-16,11579.000000,11731.000000,11402.000000,11700.000000,10978.084961,171665
2020-10-19,11420.000000,11929.000000,11390.000000,11927.000000,11191.079102,166889
2020-10-20,11738.000000,12000.000000,11738.000000,11800.000000,11071.915039,111947
2020-10-21,11580.000000,11866.000000,11580.000000,11785.000000,11057.840820,121235
2020-10-22,11778.000000,12000.000000,11520.000000,11520.000000,10809.191406,398253
2020-10-23,11738.000000,11808.000000,11484.000000,11534.000000,10822.327148,85048
2020-10-26,11700.000000,11850.000000,11200.000000,11417.000000,10712.546875,93093
2020-10-27,11481.000000,11583.000000,11220.000000,11300.000000,10602.765625,185860
2020-10-28,11343.000000,11343.000000,10965.000000,11200.000000,10508.936523,146684
2020-10-29,11100.000000,11244.000000,10724.000000,10987.000000,10309.079102,130142
2020-10-30,11199.000000,11199.000000,10750.000000,10870.000000,10199.297852,146408
2020-11-02,11300.000000,11300.000000,10701.000000,10948.000000,10272.485352,100097
2020-11-03,10750.000000,11139.000000,10843.000000,11100.000000,10415.106445,156071
2020-11-04,11490.000000,11490.000000,10930.000000,11300.000000,10602.765625,159768
2020-11-05,11100.000000,11712.000000,11099.000000,11692.000000,10970.579102,445166
2020-11-06,11601.000000,11945.000000,11601.000000,11799.000000,11070.976563,1532936
2020-11-09,11605.000000,12325.000000,11604.000000,12000.000000,11259.574219,364961
2020-11-10,11611.000000,12036.000000,11611.000000,12020.000000,11278.340820,124410
2020-11-11,12300.000000,12476.000000,11958.000000,12199.000000,11446.295898,82707
2020-11-12,12336.000000,12508.000000,11822.000000,12032.000000,11289.599609,340988
2020-11-13,12032.000000,12048.000000,11866.000000,11946.000000,11208.906250,135910
2020-11-16,12289.000000,12289.000000,11897.000000,11975.000000,11236.117188,77257
2020-11-17,11661.000000,12498.000000,11661.000000,12202.000000,11449.110352,186915
2020-11-18,11911.000000,12499.000000,11911.000000,12390.000000,11625.510742,199692
2020-11-19,12249.000000,12622.000000,12249.000000,12500.000000,11728.723633,196509
2020-11-20,12356.000000,12439.000000,12050.000000,12050.000000,11306.489258,108191
2020-11-23,12850.000000,12373.000000,11949.000000,12040.000000,11297.106445,210479
2020-11-24,11890.000000,12797.000000,11919.000000,11973.000000,11234.240234,197215
2020-11-25,11916.000000,12335.000000,11890.000000,12300.000000,11541.063477,264359
2020-11-26,12589.000000,12589.000000,12159.000000,12369.000000,11605.806641,102944
2020-11-27,12121.000000,12609.000000,12028.000000,12168.000000,11417.208008,221943
2020-11-30,12319.000000,12319.000000,11974.000000,12105.000000,11358.095703,226477
2020-12-01,12409.000000,12409.000000,11806.000000,12206.000000,11452.864258,118741
2020-12-02,12700.000000,12459.000000,11998.000000,12060.000000,11315.872070,80732
2020-12-03,11906.000000,12200.000000,11769.000000,12010.000000,11268.957031,324583
2020-12-04,11900.000000,12130.000000,11974.000000,12100.000000,11353.404297,126416
2020-12-07,12359.000000,12417.000000,11994.000000,12151.000000,11401.257813,163429
2020-12-08,12380.000000,12389.000000,11995.000000,12070.000000,11325.254883,68765
2020-12-09,12359.000000,12375.000000,11990.000000,12100.000000,11353.404297,302560
2020-12-10,12321.000000,12700.000000,11995.000000,12100.000000,11353.404297,549494
2020-12-11,11981.000000,12598.000000,11981.000000,12100.000000,11353.404297,179844
2020-12-14,12389.000000,12200.000000,12000.000000,12059.000000,11314.933594,175597
2020-12-15,12209.000000,12486.000000,11855.000000,12098.000000,11351.527344,95208
2020-12-17,12000.000000,12397.000000,11867.000000,11927.000000,11191.079102,159584
2020-12-18,12002.000000,12293.000000,11803.000000,12073.000000,11328.070313,316421
2020-12-21,12099.000000,11925.000000,11550.000000,11722.000000,10998.727539,158794
2020-12-22,11722.000000,11856.000000,11574.000000,11660.000000,10940.552734,91525
2020-12-23,11772.000000,12021.000000,11682.000000,11742.000000,11017.493164,122569
2020-12-24,11690.000000,11871.000000,11690.000000,11690.000000,10968.702148,43251
2020-12-28,11800.000000,12389.000000,11594.000000,11700.000000,10978.084961,85153
2020-12-29,11700.000000,11773.000000,11589.000000,11627.000000,10909.588867,83062
2020-12-30,12050.000000,12039.000000,11450.000000,11513.000000,10802.623047,87370
